sample_index,question_id,question,ground_truth_answer,gold_doc_id,top_k,rank,retrieved_doc_id,score,retrieval_hit,retrieved_text
17,indonesian-3478004784353430962-0,Siapa yang menciptakan komputer ?,Charles Babbage,11,10,6,54,0.542273998260498,True,"Ponsel cerdas pertama dinamakan Simon; dirancang oleh IBM pada 1992 dan dipamerkan sebagai produk konsep tahun itu di COMDEX, sebuah pameran komputer di Las Vegas, Nevada. Ponsel cerdas tersebut dipasarkan ke publik pada tahun 1993 dan dijual oleh BellSouth. Tidak hanya menjadi sebuah telepon genggam, ponsel cerdas tersebut juga memiliki kalender, buku telepon, jam dunia, tempat pencatat, surel, kemampuan mengirim dan menerima faks dan permainan. Telepon canggih tersebut tidak mempunyai tombol-tombol. Melainkan para pengguna menggunakan layar sentuh untuk memilih nomor telepon dengan jari atau membuat faksimile dan memo dengan tongkat stylus. Teks dimasukkan dengan papan ketik “prediksi” yang unik di layar. Bagi standar masa kini, Simon merupakan produk tingkat rendah, tetapi fitur-fiturnya pada saat itu sangatlah canggih."
17,indonesian-3478004784353430962-0,Siapa yang menciptakan komputer ?,Charles Babbage,11,10,7,2396,0.5385240316390991,True,"Tahun 1950-an adalah periode usaha aktif dalam AI. Program AI pertama yang bekerja ditulis pada 1951 untuk menjalankan mesin Ferranti Mark I di University of Manchester (UK): sebuah program permainan naskah yang ditulis oleh Christopher Strachey dan program permainan catur yang ditulis oleh Dietrich Prinz. John McCarthy membuat istilah ""kecerdasan buatan "" pada konferensi pertama yang disediakan untuk pokok persoalan ini, pada 1956. Dia juga menemukan bahasa pemrograman Lisp. Alan Turing memperkenalkan ""Turing test"" sebagai sebuah cara untuk mengoperasionalkan test perilaku cerdas. Joseph Weizenbaum membangun ELIZA, sebuah chatterbot yang menerapkan psikoterapi Rogerian."
17,indonesian-3478004784353430962-0,Siapa yang menciptakan komputer ?,Charles Babbage,11,10,8,1104,0.5383838415145874,True,"Paul Allen dan Bill Gates, sesama teman masa kecil yang menggemari pemrograman komputer, berusaha membuat bisnis yang sukses dengan memanfaatkan kemampuan mereka. Majalah Popular Electronics edisi Januari 1975 menampilkan mikrokomputer Altair 8800 buatan Micro Instrumentation and Telemetry Systems (MITS). Allen mengetahui bahwa mereka bisa memprogram penerjemah BASIC untuk alat tersebut; setelah mendapat panggilan telepon dari Gates yang mengklaim bahwa mereka punya penerjemah, MITS langsung minta didemonstrasikan. Karena saat itu mereka memang tidak punya penerjemah, Allen membuat sebuah simulator untuk Altair, sementara Gates mengembangkan penerjemahnya. Meski mereka mengembangkan penerjemah pada sebuah simulator, bukan alat aslinya, penerjemah tersebut beroperasi dengan sangat mulus ketika didemonstrasikan kepada MITS di Albuquerque, New Mexico pada bulan Maret 1975; MITS setuju mendistribusikan dan memasarkannya dengan nama Altair BASIC.[6]:108, 112–114 Mereka secara resmi mendirikan Microsoft tanggal 4 April 1975 dan mengangkat Gates sebagai CEO.[8] Allen mencetuskan nama ""Micro-Soft"", seperti yang dikatakan dalam . Pada bulan Agustus 1977, perusahaan ini membuat perjanjian dengan ASCII Magazine di Jepang dan berujung pada pendirian kantor internasional pertamanya, ""ASCII Microsoft"".[9] Perusahaan ini pindah ke kantor barunya di Bellevue, Washington bulan Januari 1979.[8]"
17,indonesian-3478004784353430962-0,Siapa yang menciptakan komputer ?,Charles Babbage,11,10,9,2199,0.5234427452087402,True,"Awalnya, penemuan baterai pada tahun 1799 dan telegraf pada tahun 1841 secara umum mengubah dunia dan menginspirasi para penyuka hobi, ahli listrik dan ilmuwan yang ada di seluruh dunia untuk melihat dan memperdalam ilmu komunikasi. Tidak lama setelah telegraf diperkenalkan, seorang dokter muda yang kaya bernama membuat sebuah sistem dari pemerintah untuk menyalurkan sinyal alarm kebakaran kepada stasiun pemadam kebakaran yang ada di sekeliling kota Boston, Amerika Serikat. Menggunakan morse yang ditemukan oleh Samuel Morse dalam sistem telegram yang memadukan kode dengan teknologi, Channing membuat rencana elaborasi untuk menyalurkan sinyal dari pusat sistem pemerintah menuju stasiun pemadam kebakaran untuk memberitahu titik lokasi terjadinya kebakaran. Rencana Channing memiliki masalah karena besar bunyi alarm tidak dapat dikendalikan dari stasiun pemadam kebakaran."
17,indonesian-3478004784353430962-0,Siapa yang menciptakan komputer ?,Charles Babbage,11,10,10,1818,0.5147513151168823,True,"Penggunaan istilah 'teknologi' (bahasa Inggris: technology) telah berubah secara signifikan lebih dari 200 tahun terakhir. Sebelum abad ke-20, istilah ini tidaklah lazim dalam bahasa Inggris, dan biasanya merujuk pada penggambaran atau pengkajian seni terapan.[1] Istilah ini seringkali dihubungkan dengan pendidikan teknik, seperti di Institut Teknologi Massachusetts (didirikan pada tahun 1861).[2] Istilah technology mulai menonjol pada abad ke-20 seiring dengan bergulirnya Revolusi Industri Kedua. Pengertian technology berubah pada permulaan abad ke-20 ketika para ilmuwan sosial Amerika, dimulai oleh Thorstein Veblen, menerjemahkan gagasan-gagasan dari konsep Jerman, Technik, menjadi technology. Dalam bahasa Jerman dan bahasa-bahasa Eropa lainnya, perbedaan hadir di antara Technik dan Technologie yang saat itu justru nihil dalam bahasa Inggris, karena kedua-dua istilah itu biasa diterjemahkan sebagai technology."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,1,1,1363,0.592879056930542,False,"Komputer University College di London merupakan komputer pertama yang ada di luar Amerika yang menjadi anggota jaringan Arpanet. Pada tahun yang sama, dua orang ahli komputer yakni Vinton Cerf dan Bob Kahn mempresentasikan sebuah gagasan yang lebih besar, yang menjadi cikal bakal pemikiran internet. Ide ini dipresentasikan untuk pertama kalinya di Universitas Sussex."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,3,1,1363,0.592879056930542,False,"Komputer University College di London merupakan komputer pertama yang ada di luar Amerika yang menjadi anggota jaringan Arpanet. Pada tahun yang sama, dua orang ahli komputer yakni Vinton Cerf dan Bob Kahn mempresentasikan sebuah gagasan yang lebih besar, yang menjadi cikal bakal pemikiran internet. Ide ini dipresentasikan untuk pertama kalinya di Universitas Sussex."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,3,2,1106,0.5521365404129028,False,"Saat mengembangkan SO baru bersama IBM tahun 1984, OS/2, Microsoft meluncurkan Microsoft Windows, sebuah ekstensi grafis untuk MS-DOS, tanggal 20 November.[6]:242–243, 246 Microsoft memindahkan kantor pusatnya ke Redmond tanggal 26 Februari 1986, dan pada tanggal 13 Maret, Microsoft menjadi perusahaan umum;[13] kenaikan tajam harga saham berhasil menciptakan empat miliuner dan 12.000 jutawan dari kalangan karyawan Microsoft sendiri.[14] Karena kemitraannya dengan IBM, pada tahun 1990, Federal Trade Commission mengawasi Microsoft dikarenakan adanya kemungkinan kolusi; masa itu menandakan awal dari satu dasawarsa penuh tuntutan hukum dari Pemerintah Amerika Serikat.[15] Microsoft mengumumkan peluncuran versi OS/2-nya kepada pembuat peralatan asli (OEM) tanggal 2 April 1987;[6]:243–244 sementara itu, perusahaan ini sedang mengerjakan sebuah SO 32-bit, Microsoft Windows NT, menggunakan ide dari OS/2; SO baru ini diluncurkan tanggal 21 Juli 1993 dengan kernel moduler baru dan antarmuka pemrograman aplikasi (API) Win32, menjadikan porting dari Windows 16-bit (berbasis MS-DOS) lebih mudah. Setelah Microsoft memberitahu IBM tentang NT, kemitraan OS/2 berakhir.[16]"
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,3,3,586,0.541650652885437,False,"Proses digitalisasi setelah semakin cepat, dengan berkembangnya komputer pribadi seperti Simon pada tahun 1950, Apple II pada tahun 1977 dan PC IBM pada tahun 1981 (Vogelsang, 2010). Dengan pengenalan dari World Wide Web (WWW) namun, ruang lingkup, dimensi, skala, kecepatan serta efek digitalisasi berubah secara mendasar, yang mengakibatkan peningkatan tekanan pada proses transformasi sosial (Khan, 2016)."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,5,1,1363,0.592879056930542,False,"Komputer University College di London merupakan komputer pertama yang ada di luar Amerika yang menjadi anggota jaringan Arpanet. Pada tahun yang sama, dua orang ahli komputer yakni Vinton Cerf dan Bob Kahn mempresentasikan sebuah gagasan yang lebih besar, yang menjadi cikal bakal pemikiran internet. Ide ini dipresentasikan untuk pertama kalinya di Universitas Sussex."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,5,2,1106,0.5521365404129028,False,"Saat mengembangkan SO baru bersama IBM tahun 1984, OS/2, Microsoft meluncurkan Microsoft Windows, sebuah ekstensi grafis untuk MS-DOS, tanggal 20 November.[6]:242–243, 246 Microsoft memindahkan kantor pusatnya ke Redmond tanggal 26 Februari 1986, dan pada tanggal 13 Maret, Microsoft menjadi perusahaan umum;[13] kenaikan tajam harga saham berhasil menciptakan empat miliuner dan 12.000 jutawan dari kalangan karyawan Microsoft sendiri.[14] Karena kemitraannya dengan IBM, pada tahun 1990, Federal Trade Commission mengawasi Microsoft dikarenakan adanya kemungkinan kolusi; masa itu menandakan awal dari satu dasawarsa penuh tuntutan hukum dari Pemerintah Amerika Serikat.[15] Microsoft mengumumkan peluncuran versi OS/2-nya kepada pembuat peralatan asli (OEM) tanggal 2 April 1987;[6]:243–244 sementara itu, perusahaan ini sedang mengerjakan sebuah SO 32-bit, Microsoft Windows NT, menggunakan ide dari OS/2; SO baru ini diluncurkan tanggal 21 Juli 1993 dengan kernel moduler baru dan antarmuka pemrograman aplikasi (API) Win32, menjadikan porting dari Windows 16-bit (berbasis MS-DOS) lebih mudah. Setelah Microsoft memberitahu IBM tentang NT, kemitraan OS/2 berakhir.[16]"
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,5,3,586,0.541650652885437,False,"Proses digitalisasi setelah semakin cepat, dengan berkembangnya komputer pribadi seperti Simon pada tahun 1950, Apple II pada tahun 1977 dan PC IBM pada tahun 1981 (Vogelsang, 2010). Dengan pengenalan dari World Wide Web (WWW) namun, ruang lingkup, dimensi, skala, kecepatan serta efek digitalisasi berubah secara mendasar, yang mengakibatkan peningkatan tekanan pada proses transformasi sosial (Khan, 2016)."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,5,4,1831,0.5132788419723511,False,"Dengan terjadinya Perang Dunia Kedua, negara-negara yang terlibat dalam perang tersebut berusaha mengembangkan komputer untuk mengeksploit potensi strategis yang dimiliki komputer. Hal ini meningkatkan pendanaan pengembangan komputer serta mempercepat kemajuan teknik komputer. Pada tahun 1941, Konrad Zuse, seorang insinyur Jerman membangun sebuah komputer, Z3, untuk mendesain pesawat terbang dan peluru kendali."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,5,5,54,0.5105014443397522,False,"Ponsel cerdas pertama dinamakan Simon; dirancang oleh IBM pada 1992 dan dipamerkan sebagai produk konsep tahun itu di COMDEX, sebuah pameran komputer di Las Vegas, Nevada. Ponsel cerdas tersebut dipasarkan ke publik pada tahun 1993 dan dijual oleh BellSouth. Tidak hanya menjadi sebuah telepon genggam, ponsel cerdas tersebut juga memiliki kalender, buku telepon, jam dunia, tempat pencatat, surel, kemampuan mengirim dan menerima faks dan permainan. Telepon canggih tersebut tidak mempunyai tombol-tombol. Melainkan para pengguna menggunakan layar sentuh untuk memilih nomor telepon dengan jari atau membuat faksimile dan memo dengan tongkat stylus. Teks dimasukkan dengan papan ketik “prediksi” yang unik di layar. Bagi standar masa kini, Simon merupakan produk tingkat rendah, tetapi fitur-fiturnya pada saat itu sangatlah canggih."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,10,1,1363,0.592879056930542,False,"Komputer University College di London merupakan komputer pertama yang ada di luar Amerika yang menjadi anggota jaringan Arpanet. Pada tahun yang sama, dua orang ahli komputer yakni Vinton Cerf dan Bob Kahn mempresentasikan sebuah gagasan yang lebih besar, yang menjadi cikal bakal pemikiran internet. Ide ini dipresentasikan untuk pertama kalinya di Universitas Sussex."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,10,2,1106,0.5521365404129028,False,"Saat mengembangkan SO baru bersama IBM tahun 1984, OS/2, Microsoft meluncurkan Microsoft Windows, sebuah ekstensi grafis untuk MS-DOS, tanggal 20 November.[6]:242–243, 246 Microsoft memindahkan kantor pusatnya ke Redmond tanggal 26 Februari 1986, dan pada tanggal 13 Maret, Microsoft menjadi perusahaan umum;[13] kenaikan tajam harga saham berhasil menciptakan empat miliuner dan 12.000 jutawan dari kalangan karyawan Microsoft sendiri.[14] Karena kemitraannya dengan IBM, pada tahun 1990, Federal Trade Commission mengawasi Microsoft dikarenakan adanya kemungkinan kolusi; masa itu menandakan awal dari satu dasawarsa penuh tuntutan hukum dari Pemerintah Amerika Serikat.[15] Microsoft mengumumkan peluncuran versi OS/2-nya kepada pembuat peralatan asli (OEM) tanggal 2 April 1987;[6]:243–244 sementara itu, perusahaan ini sedang mengerjakan sebuah SO 32-bit, Microsoft Windows NT, menggunakan ide dari OS/2; SO baru ini diluncurkan tanggal 21 Juli 1993 dengan kernel moduler baru dan antarmuka pemrograman aplikasi (API) Win32, menjadikan porting dari Windows 16-bit (berbasis MS-DOS) lebih mudah. Setelah Microsoft memberitahu IBM tentang NT, kemitraan OS/2 berakhir.[16]"
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,10,3,586,0.541650652885437,False,"Proses digitalisasi setelah semakin cepat, dengan berkembangnya komputer pribadi seperti Simon pada tahun 1950, Apple II pada tahun 1977 dan PC IBM pada tahun 1981 (Vogelsang, 2010). Dengan pengenalan dari World Wide Web (WWW) namun, ruang lingkup, dimensi, skala, kecepatan serta efek digitalisasi berubah secara mendasar, yang mengakibatkan peningkatan tekanan pada proses transformasi sosial (Khan, 2016)."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,10,4,1831,0.5132788419723511,False,"Dengan terjadinya Perang Dunia Kedua, negara-negara yang terlibat dalam perang tersebut berusaha mengembangkan komputer untuk mengeksploit potensi strategis yang dimiliki komputer. Hal ini meningkatkan pendanaan pengembangan komputer serta mempercepat kemajuan teknik komputer. Pada tahun 1941, Konrad Zuse, seorang insinyur Jerman membangun sebuah komputer, Z3, untuk mendesain pesawat terbang dan peluru kendali."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,10,5,54,0.5105014443397522,False,"Ponsel cerdas pertama dinamakan Simon; dirancang oleh IBM pada 1992 dan dipamerkan sebagai produk konsep tahun itu di COMDEX, sebuah pameran komputer di Las Vegas, Nevada. Ponsel cerdas tersebut dipasarkan ke publik pada tahun 1993 dan dijual oleh BellSouth. Tidak hanya menjadi sebuah telepon genggam, ponsel cerdas tersebut juga memiliki kalender, buku telepon, jam dunia, tempat pencatat, surel, kemampuan mengirim dan menerima faks dan permainan. Telepon canggih tersebut tidak mempunyai tombol-tombol. Melainkan para pengguna menggunakan layar sentuh untuk memilih nomor telepon dengan jari atau membuat faksimile dan memo dengan tongkat stylus. Teks dimasukkan dengan papan ketik “prediksi” yang unik di layar. Bagi standar masa kini, Simon merupakan produk tingkat rendah, tetapi fitur-fiturnya pada saat itu sangatlah canggih."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,10,6,581,0.5086107850074768,False,"Sistem operasi Windows telah berevolusi dari MS-DOS, sebuah sistem operasi yang berbasis modus teks dan command-line. Windows versi pertama, Windows Graphic Environment 1.0 pertama kali diperkenalkan pada 10 November 1983, tetapi baru keluar pasar pada bulan November tahun 1985, yang dibuat untuk memenuhi kebutuhan komputer dengan tampilan bergambar. Windows 1.0 merupakan perangkat lunak 16-bit tambahan (bukan merupakan sistem operasi) yang berjalan di atas MS-DOS (dan beberapa varian dari MS-DOS), sehingga ia tidak akan dapat berjalan tanpa adanya sistem operasi DOS. Versi 2.x, versi 3.x juga sama. Beberapa versi terakhir dari Windows (dimulai dari versi 4.0 dan Windows NT 3.1) merupakan sistem operasi mandiri yang tidak lagi bergantung kepada sistem operasi MS-DOS. Microsoft Windows kemudian bisa berkembang dan dapat menguasai penggunaan sistem operasi hingga mencapai 90%."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,10,7,2199,0.47394272685050964,False,"Awalnya, penemuan baterai pada tahun 1799 dan telegraf pada tahun 1841 secara umum mengubah dunia dan menginspirasi para penyuka hobi, ahli listrik dan ilmuwan yang ada di seluruh dunia untuk melihat dan memperdalam ilmu komunikasi. Tidak lama setelah telegraf diperkenalkan, seorang dokter muda yang kaya bernama membuat sebuah sistem dari pemerintah untuk menyalurkan sinyal alarm kebakaran kepada stasiun pemadam kebakaran yang ada di sekeliling kota Boston, Amerika Serikat. Menggunakan morse yang ditemukan oleh Samuel Morse dalam sistem telegram yang memadukan kode dengan teknologi, Channing membuat rencana elaborasi untuk menyalurkan sinyal dari pusat sistem pemerintah menuju stasiun pemadam kebakaran untuk memberitahu titik lokasi terjadinya kebakaran. Rencana Channing memiliki masalah karena besar bunyi alarm tidak dapat dikendalikan dari stasiun pemadam kebakaran."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,10,8,1818,0.469655305147171,False,"Penggunaan istilah 'teknologi' (bahasa Inggris: technology) telah berubah secara signifikan lebih dari 200 tahun terakhir. Sebelum abad ke-20, istilah ini tidaklah lazim dalam bahasa Inggris, dan biasanya merujuk pada penggambaran atau pengkajian seni terapan.[1] Istilah ini seringkali dihubungkan dengan pendidikan teknik, seperti di Institut Teknologi Massachusetts (didirikan pada tahun 1861).[2] Istilah technology mulai menonjol pada abad ke-20 seiring dengan bergulirnya Revolusi Industri Kedua. Pengertian technology berubah pada permulaan abad ke-20 ketika para ilmuwan sosial Amerika, dimulai oleh Thorstein Veblen, menerjemahkan gagasan-gagasan dari konsep Jerman, Technik, menjadi technology. Dalam bahasa Jerman dan bahasa-bahasa Eropa lainnya, perbedaan hadir di antara Technik dan Technologie yang saat itu justru nihil dalam bahasa Inggris, karena kedua-dua istilah itu biasa diterjemahkan sebagai technology."
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,10,9,1104,0.46874645352363586,False,"Paul Allen dan Bill Gates, sesama teman masa kecil yang menggemari pemrograman komputer, berusaha membuat bisnis yang sukses dengan memanfaatkan kemampuan mereka. Majalah Popular Electronics edisi Januari 1975 menampilkan mikrokomputer Altair 8800 buatan Micro Instrumentation and Telemetry Systems (MITS). Allen mengetahui bahwa mereka bisa memprogram penerjemah BASIC untuk alat tersebut; setelah mendapat panggilan telepon dari Gates yang mengklaim bahwa mereka punya penerjemah, MITS langsung minta didemonstrasikan. Karena saat itu mereka memang tidak punya penerjemah, Allen membuat sebuah simulator untuk Altair, sementara Gates mengembangkan penerjemahnya. Meski mereka mengembangkan penerjemah pada sebuah simulator, bukan alat aslinya, penerjemah tersebut beroperasi dengan sangat mulus ketika didemonstrasikan kepada MITS di Albuquerque, New Mexico pada bulan Maret 1975; MITS setuju mendistribusikan dan memasarkannya dengan nama Altair BASIC.[6]:108, 112–114 Mereka secara resmi mendirikan Microsoft tanggal 4 April 1975 dan mengangkat Gates sebagai CEO.[8] Allen mencetuskan nama ""Micro-Soft"", seperti yang dikatakan dalam . Pada bulan Agustus 1977, perusahaan ini membuat perjanjian dengan ASCII Magazine di Jepang dan berujung pada pendirian kantor internasional pertamanya, ""ASCII Microsoft"".[9] Perusahaan ini pindah ke kantor barunya di Bellevue, Washington bulan Januari 1979.[8]"
18,indonesian--3723537323883658031-0,Kapankah komputer ditemukan ?,1991,11,10,10,1857,0.4658389389514923,False,"Generasi pertama konsol permainan video dimulai pada 1972 dengan Magnavox Odyssey (yang mulai dikembangkan pada 1968 oleh Ralph Baer dengan nama kode ""The Brown Box""), sampai 1977, saat pabrik-pabrik konsol bergaya ""pong"" meninggalkan pasar tersebut secara massal karena persaingan permainan video tahun 1977 dan saat konsol-konsol berbasis mikroprosesor diperkenalkan.[1] Di Jepang, generasi tersebut berlanjut sampai 1980 dengan serial Color TV-Game.[2][3]"
19,indonesian-1871254148748469849-0,Siapa yang menciptakan komputer pertama kali?,Charles Babbage,11,1,1,1363,0.6458054184913635,False,"Komputer University College di London merupakan komputer pertama yang ada di luar Amerika yang menjadi anggota jaringan Arpanet. Pada tahun yang sama, dua orang ahli komputer yakni Vinton Cerf dan Bob Kahn mempresentasikan sebuah gagasan yang lebih besar, yang menjadi cikal bakal pemikiran internet. Ide ini dipresentasikan untuk pertama kalinya di Universitas Sussex."
19,indonesian-1871254148748469849-0,Siapa yang menciptakan komputer pertama kali?,Charles Babbage,11,3,1,1363,0.6458054184913635,True,"Komputer University College di London merupakan komputer pertama yang ada di luar Amerika yang menjadi anggota jaringan Arpanet. Pada tahun yang sama, dua orang ahli komputer yakni Vinton Cerf dan Bob Kahn mempresentasikan sebuah gagasan yang lebih besar, yang menjadi cikal bakal pemikiran internet. Ide ini dipresentasikan untuk pertama kalinya di Universitas Sussex."
19,indonesian-1871254148748469849-0,Siapa yang menciptakan komputer pertama kali?,Charles Babbage,11,3,2,728,0.6253429651260376,True,"Penemuan mesin ketik diawali pada tahun 1714, saat Henry Mill memperoleh hak paten karena menciptakan sebuah mesin yang menyerupai mesin ketik. Di samping itu muncul pula penemuan kertas karbon oleh Pellegrino Turri yang merupakan salah satu cikal bakal dari komponen mesin ketik. Pada tahun 1829, William Justin Burt menciptakan sebuah mesin yang disebut “typowriter”, yang dikenal sebagai mesin ketik pertama. Walaupun demikian, mesin ini bekerja lebih lama daripada menulis dengan menggunakan tangan, sehingga Burt tidak dapat menemukan seorang pembeli atau pihak perusahaan yang mau membeli hak paten tersebut. Hal ini menyebabkan mesin itu tidak dapat diproduksi untuk komersil. Mesin ketik ini digunakan dengan cara putaran, bukan tombol-tombol untuk memilih karakter, sehingga disebut “index typewriter”, bukan “keyboard typewriter”."
19,indonesian-1871254148748469849-0,Siapa yang menciptakan komputer pertama kali?,Charles Babbage,11,3,3,11,0.5642881393432617,True,"Charles Babbage () adalah seorang matematikawan asal Inggris yang pertama kali mengemukakan gagasan tentang komputer yang dapat diprogram. Sebagian dari mesin yang dikembangkannya, namun tidak selesai. Sekarang dapat dilihat di Museum Sains London. Pada tahun 1991, dengan menggunakan rencana asli dari Babbage, sebuah mesin diferensial dikembangkan dan mesin ini dapat berfungsi secara sempurna, yang membuktikan bahwa gagasan Babbage tentang mesin ini memang dapat diimplementasikan."
19,indonesian-1871254148748469849-0,Siapa yang menciptakan komputer pertama kali?,Charles Babbage,11,5,1,1363,0.6458054184913635,True,"Komputer University College di London merupakan komputer pertama yang ada di luar Amerika yang menjadi anggota jaringan Arpanet. Pada tahun yang sama, dua orang ahli komputer yakni Vinton Cerf dan Bob Kahn mempresentasikan sebuah gagasan yang lebih besar, yang menjadi cikal bakal pemikiran internet. Ide ini dipresentasikan untuk pertama kalinya di Universitas Sussex."
19,indonesian-1871254148748469849-0,Siapa yang menciptakan komputer pertama kali?,Charles Babbage,11,5,2,728,0.6253429651260376,True,"Penemuan mesin ketik diawali pada tahun 1714, saat Henry Mill memperoleh hak paten karena menciptakan sebuah mesin yang menyerupai mesin ketik. Di samping itu muncul pula penemuan kertas karbon oleh Pellegrino Turri yang merupakan salah satu cikal bakal dari komponen mesin ketik. Pada tahun 1829, William Justin Burt menciptakan sebuah mesin yang disebut “typowriter”, yang dikenal sebagai mesin ketik pertama. Walaupun demikian, mesin ini bekerja lebih lama daripada menulis dengan menggunakan tangan, sehingga Burt tidak dapat menemukan seorang pembeli atau pihak perusahaan yang mau membeli hak paten tersebut. Hal ini menyebabkan mesin itu tidak dapat diproduksi untuk komersil. Mesin ketik ini digunakan dengan cara putaran, bukan tombol-tombol untuk memilih karakter, sehingga disebut “index typewriter”, bukan “keyboard typewriter”."
19,indonesian-1871254148748469849-0,Siapa yang menciptakan komputer pertama kali?,Charles Babbage,11,5,3,11,0.5642881393432617,True,"Charles Babbage () adalah seorang matematikawan asal Inggris yang pertama kali mengemukakan gagasan tentang komputer yang dapat diprogram. Sebagian dari mesin yang dikembangkannya, namun tidak selesai. Sekarang dapat dilihat di Museum Sains London. Pada tahun 1991, dengan menggunakan rencana asli dari Babbage, sebuah mesin diferensial dikembangkan dan mesin ini dapat berfungsi secara sempurna, yang membuktikan bahwa gagasan Babbage tentang mesin ini memang dapat diimplementasikan."
19,indonesian-1871254148748469849-0,Siapa yang menciptakan komputer pertama kali?,Charles Babbage,11,5,4,54,0.5471346974372864,True,"Ponsel cerdas pertama dinamakan Simon; dirancang oleh IBM pada 1992 dan dipamerkan sebagai produk konsep tahun itu di COMDEX, sebuah pameran komputer di Las Vegas, Nevada. Ponsel cerdas tersebut dipasarkan ke publik pada tahun 1993 dan dijual oleh BellSouth. Tidak hanya menjadi sebuah telepon genggam, ponsel cerdas tersebut juga memiliki kalender, buku telepon, jam dunia, tempat pencatat, surel, kemampuan mengirim dan menerima faks dan permainan. Telepon canggih tersebut tidak mempunyai tombol-tombol. Melainkan para pengguna menggunakan layar sentuh untuk memilih nomor telepon dengan jari atau membuat faksimile dan memo dengan tongkat stylus. Teks dimasukkan dengan papan ketik “prediksi” yang unik di layar. Bagi standar masa kini, Simon merupakan produk tingkat rendah, tetapi fitur-fiturnya pada saat itu sangatlah canggih."
19,indonesian-1871254148748469849-0,Siapa yang menciptakan komputer pertama kali?,Charles Babbage,11,5,5,1831,0.5459405183792114,True,"Dengan terjadinya Perang Dunia Kedua, negara-negara yang terlibat dalam perang tersebut berusaha mengembangkan komputer untuk mengeksploit potensi strategis yang dimiliki komputer. Hal ini meningkatkan pendanaan pengembangan komputer serta mempercepat kemajuan teknik komputer. Pada tahun 1941, Konrad Zuse, seorang insinyur Jerman membangun sebuah komputer, Z3, untuk mendesain pesawat terbang dan peluru kendali."
19,indonesian-1871254148748469849-0,Siapa yang menciptakan komputer pertama kali?,Charles Babbage,11,10,1,1363,0.6458054184913635,True,"Komputer University College di London merupakan komputer pertama yang ada di luar Amerika yang menjadi anggota jaringan Arpanet. Pada tahun yang sama, dua orang ahli komputer yakni Vinton Cerf dan Bob Kahn mempresentasikan sebuah gagasan yang lebih besar, yang menjadi cikal bakal pemikiran internet. Ide ini dipresentasikan untuk pertama kalinya di Universitas Sussex."
19,indonesian-1871254148748469849-0,Siapa yang menciptakan komputer pertama kali?,Charles Babbage,11,10,2,728,0.6253429651260376,True,"Penemuan mesin ketik diawali pada tahun 1714, saat Henry Mill memperoleh hak paten karena menciptakan sebuah mesin yang menyerupai mesin ketik. Di samping itu muncul pula penemuan kertas karbon oleh Pellegrino Turri yang merupakan salah satu cikal bakal dari komponen mesin ketik. Pada tahun 1829, William Justin Burt menciptakan sebuah mesin yang disebut “typowriter”, yang dikenal sebagai mesin ketik pertama. Walaupun demikian, mesin ini bekerja lebih lama daripada menulis dengan menggunakan tangan, sehingga Burt tidak dapat menemukan seorang pembeli atau pihak perusahaan yang mau membeli hak paten tersebut. Hal ini menyebabkan mesin itu tidak dapat diproduksi untuk komersil. Mesin ketik ini digunakan dengan cara putaran, bukan tombol-tombol untuk memilih karakter, sehingga disebut “index typewriter”, bukan “keyboard typewriter”."
19,indonesian-1871254148748469849-0,Siapa yang menciptakan komputer pertama kali?,Charles Babbage,11,10,3,11,0.5642881393432617,True,"Charles Babbage () adalah seorang matematikawan asal Inggris yang pertama kali mengemukakan gagasan tentang komputer yang dapat diprogram. Sebagian dari mesin yang dikembangkannya, namun tidak selesai. Sekarang dapat dilihat di Museum Sains London. Pada tahun 1991, dengan menggunakan rencana asli dari Babbage, sebuah mesin diferensial dikembangkan dan mesin ini dapat berfungsi secara sempurna, yang membuktikan bahwa gagasan Babbage tentang mesin ini memang dapat diimplementasikan."
